busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
4470at7147,Complete,OZ005740.1,222697324,222781723,+,1036.8,540,69,222697324,222781723
4511at7147,Complete,OZ005741.1,262481566,262482411,-,458.3,219,70,262482411,262481566
4573at7147,Complete,OZ005741.1,221638811,221820980,-,1031.8,537,71,221820980,221638811
4606at7147,Complete,OZ005741.1,257440252,257496317,+,1342.2,679,72,257440252,257496317
4667at7147,Complete,OZ005744.1,177067904,177069985,+,1040.7,513,73,177067904,177069985
4829at7147,Complete,OZ005740.1,270222621,270237956,-,5548.7,2326,74,270237956,270222621
4932at7147,Complete,OZ005742.1,24862381,24866853,+,821.3,416,75,24862381,24866853
5213at7147,Complete,OZ005741.1,199154020,199154773,-,355.7,186,76,199154773,199154020
5225at7147,Complete,OZ005744.1,2493228,2493636,-,235.9,114,77,2493636,2493228
5241at7147,Complete,OZ005741.1,47342902,47344117,-,534.4,327,78,47344117,47342902
5263at7147,Complete,OZ005741.1,290198482,290205229,-,936.6,471,79,290205229,290198482
5433at7147,Complete,OZ005741.1,39638484,39645114,+,335.8,211,80,39638484,39645114
5488at7147,Complete,OZ005744.1,15197861,15198695,-,252.8,238,81,15198695,15197861
5674at7147,Complete,OZ005741.1,48195982,48196807,+,491.2,244,82,48195982,48196807
5711at7147,Complete,OZ005744.1,2861050,2863302,-,447.7,351,83,2863302,2861050
5723at7147,Fragmented,OZ005742.1,127744910,127745532,+,265.9,187,84,127744910,127745532
5768at7147,Complete,OZ005740.1,229502545,229503747,+,319.4,333,85,229502545,229503747
5780at7147,Complete,OZ005740.1,7370331,7374615,-,666.6,442,86,7374615,7370331
5845at7147,Complete,OZ005741.1,269868265,269872482,+,755.3,530,87,269868265,269872482
5858at7147,Complete,OZ005741.1,249077538,249078197,+,253.1,197,88,249077538,249078197
5978at7147,Complete,OZ005744.1,201364851,201377848,-,970.6,527,89,201377848,201364851
6130at7147,Complete,OZ005742.1,14268730,14269269,+,253.5,168,90,14268730,14269269
6240at7147,Complete,OZ005741.1,56348634,56398428,-,797.6,417,91,56398428,56348634
6256at7147,Complete,OZ005743.1,131601243,131609901,-,1034.0,680,92,131609901,131601243
6718at7147,Complete,OZ005740.1,313765119,313773250,-,874.6,538,93,313773250,313765119
6736at7147,Complete,OZ005743.1,179253159,179254916,+,917.9,439,94,179253159,179254916
6974at7147,Complete,OZ005741.1,287165989,287180245,-,1022.0,524,95,287180245,287165989
7054at7147,Complete,OZ005741.1,48979302,48981524,+,505.1,271,96,48979302,48981524
7326at7147,Complete,OZ005743.1,132014385,132036390,-,1272.0,910,97,132036390,132014385
7353at7147,Complete,OZ005741.1,517743,527022,-,1053.9,732,98,527022,517743
7355at7147,Complete,OZ005741.1,314487454,314488958,+,976.9,474,99,314487454,314488958
7470at7147,Complete,OZ005743.1,80546558,80551256,-,327.2,144,100,80551256,80546558
7527at7147,Complete,OZ005741.1,234202549,234209341,-,753.1,334,101,234209341,234202549
7563at7147,Complete,OZ005742.1,41629002,41652023,-,2294.1,1102,102,41652023,41629002
7677at7147,Complete,OZ005741.1,277635457,277661778,+,620.9,299,103,277635457,277661778
7764at7147,Complete,OZ005743.1,90376667,90508126,-,708.7,460,104,90508126,90376667
7798at7147,Complete,OZ005740.1,312576074,312581390,-,447.6,237,105,312581390,312576074
7971at7147,Complete,OZ005741.1,22614124,22615826,-,1014.4,491,106,22615826,22614124
8005at7147,Complete,OZ005742.1,241643553,241650141,-,775.5,427,107,241650141,241643553
8016at7147,Complete,OZ005744.1,32421663,32428624,+,1628.0,899,108,32421663,32428624
8037at7147,Complete,OZ005741.1,220359870,220398387,-,2337.4,994,109,220398387,220359870
8079at7147,Complete,OZ005742.1,210081563,210317444,+,2214.1,1071,110,210081563,210317444
8161at7147,Complete,OZ005741.1,222035277,222042480,-,1106.3,700,111,222042480,222035277
8234at7147,Complete,OZ005744.1,31639392,31641233,+,831.8,547,112,31639392,31641233
8348at7147,Complete,OZ005744.1,6472800,6481805,-,696.6,386,113,6481805,6472800
8364at7147,Complete,OZ005741.1,71113017,71166314,-,371.6,228,114,71166314,71113017
8365at7147,Complete,OZ005740.1,273546210,273546985,-,335.8,232,115,273546985,273546210
8456at7147,Complete,OZ005742.1,48240662,48241837,+,496.5,339,116,48240662,48241837
8734at7147,Complete,OZ005742.1,69231051,69237052,-,1381.9,818,117,69237052,69231051
8741at7147,Complete,OZ005744.1,148136498,148144875,-,625.9,399,118,148144875,148136498
8776at7147,Complete,OZ005744.1,920159,921059,+,330.9,245,119,920159,921059
8873at7147,Complete,OZ005742.1,74923053,74930098,+,878.3,825,120,74923053,74930098
8933at7147,Complete,OZ005740.1,35108120,35110062,-,1074.2,542,121,35110062,35108120
8944at7147,Complete,OZ005741.1,39875497,39878288,+,457.9,324,122,39875497,39878288
8977at7147,Complete,OZ005744.1,10550398,10569337,+,1125.1,518,123,10550398,10569337
9125at7147,Complete,OZ005740.1,49321949,49360247,-,1949.3,1038,124,49360247,49321949
9191at7147,Complete,OZ005742.1,237651090,237652303,-,488.1,302,125,237652303,237651090
9356at7147,Complete,OZ005742.1,58837283,58846104,-,468.7,311,126,58846104,58837283
9394at7147,Complete,OZ005740.1,45343484,45346146,+,630.4,324,127,45343484,45346146
9406at7147,Complete,OZ005741.1,10268324,10303614,-,377.3,184,128,10303614,10268324
9425at7147,Complete,OZ005741.1,72799588,72800661,+,427.1,358,129,72799588,72800661
9487at7147,Complete,OZ005744.1,210341447,210342999,-,600.0,407,130,210342999,210341447
9678at7147,Complete,OZ005744.1,25982842,25987094,-,1017.8,475,131,25987094,25982842
9921at7147,Complete,OZ005743.1,187057958,187063747,+,328.4,261,132,187057958,187063747
9938at7147,Complete,OZ005740.1,278802315,278885397,-,4421.6,2914,133,278885397,278802315
10055at7147,Complete,OZ005741.1,39854585,39866390,-,1068.8,505,134,39866390,39854585
10097at7147,Complete,OZ005744.1,209844328,209845252,+,572.8,291,135,209844328,209845252
10198at7147,Complete,OZ005744.1,91826800,91843226,-,894.0,395,136,91843226,91826800
10247at7147,Complete,OZ005740.1,324866569,324939146,-,2432.0,1231,137,324939146,324866569
10407at7147,Complete,OZ005741.1,230720106,230720996,-,509.4,271,138,230720996,230720106
10408at7147,Complete,OZ005742.1,1387421,1395990,-,243.4,161,139,1395990,1387421
10443at7147,Complete,OZ005743.1,38475735,38482701,-,1735.1,1104,140,38482701,38475735
10456at7147,Complete,OZ005741.1,240487755,240488510,+,413.5,247,141,240487755,240488510
10522at7147,Complete,OZ005741.1,320637876,320662593,-,1076.8,677,142,320662593,320637876
10532at7147,Complete,OZ005740.1,323572540,323573926,+,761.3,392,143,323572540,323573926
10563at7147,Complete,OZ005741.1,68520425,68548637,+,3422.9,1587,144,68520425,68548637
10589at7147,Complete,OZ005740.1,236796395,236797615,+,457.9,353,145,236796395,236797615
10612at7147,Complete,OZ005742.1,40610932,40615537,-,1746.6,994,146,40615537,40610932
10620at7147,Complete,OZ005742.1,4014460,4015155,+,276.6,164,147,4014460,4015155
10654at7147,Complete,OZ005744.1,17777667,17778386,-,283.8,215,148,17778386,17777667
10709at7147,Complete,OZ005740.1,327539118,327541599,+,638.5,397,149,327539118,327541599
10730at7147,Complete,OZ005740.1,34722254,34725300,+,570.5,350,150,34722254,34725300
10821at7147,Complete,OZ005743.1,186525576,186537363,-,555.8,348,151,186537363,186525576
10911at7147,Complete,OZ005742.1,4372984,4387712,+,1154.9,895,152,4372984,4387712
11023at7147,Complete,OZ005744.1,202143096,202145707,+,747.4,484,153,202143096,202145707
11146at7147,Complete,OZ005741.1,87944265,87946045,+,936.5,532,154,87944265,87946045
11268at7147,Complete,OZ005740.1,327350867,327351988,-,536.4,297,155,327351988,327350867
11292at7147,Fragmented,OZ005743.1,160248341,160258993,+,843.2,391,156,160248341,160258993
11343at7147,Complete,OZ005740.1,2506457,2507633,+,440.0,274,157,2506457,2507633
11421at7147,Complete,OZ005740.1,92912427,92918976,-,634.4,376,158,92918976,92912427
11457at7147,Complete,OZ005741.1,332296401,332297216,-,311.7,206,159,332297216,332296401
11484at7147,Complete,OZ005742.1,64646974,64652716,+,829.4,727,160,64646974,64652716
11516at7147,Fragmented,OZ005740.1,36233860,36237985,-,531.9,322,161,36237985,36233860
11534at7147,Complete,OZ005740.1,15483328,15493914,-,711.4,357,162,15493914,15483328
11753at7147,Complete,OZ005744.1,7558923,7563561,-,599.7,316,163,7563561,7558923
11778at7147,Complete,OZ005744.1,3778154,3779032,+,389.5,253,164,3778154,3779032
11874at7147,Complete,OZ005741.1,230501358,230502422,-,465.2,248,165,230502422,230501358
11888at7147,Complete,OZ005740.1,275114003,275114435,-,216.1,115,166,275114435,275114003
11999at7147,Complete,OZ005740.1,343995701,343996647,-,539.3,257,167,343996647,343995701
12100at7147,Complete,OZ005742.1,38698921,38706228,-,1517.8,739,168,38706228,38698921
12116at7147,Complete,OZ005742.1,260384705,260410687,-,776.4,375,169,260410687,260384705
12219at7147,Complete,OZ005742.1,39859031,39863774,-,808.5,419,170,39863774,39859031
12226at7147,Complete,OZ005744.1,28213480,28214460,-,514.9,338,171,28214460,28213480
12283at7147,Complete,OZ005743.1,204266164,204267138,-,277.4,218,172,204267138,204266164
12285at7147,Complete,OZ005741.1,28397604,28398066,+,239.6,131,173,28397604,28398066
12361at7147,Complete,OZ005742.1,62882990,62886158,-,870.0,557,174,62886158,62882990
12492at7147,Complete,OZ005740.1,70546301,70547920,+,878.1,507,175,70546301,70547920
12531at7147,Complete,OZ005741.1,290640598,290652419,-,1135.1,1001,176,290652419,290640598
12652at7147,Complete,OZ005740.1,36230372,36231784,-,750.2,457,177,36231784,36230372
12759at7147,Complete,OZ005744.1,10638592,10638981,-,145.0,106,178,10638981,10638592
12796at7147,Complete,OZ005742.1,14575815,14586289,+,670.0,430,179,14575815,14586289
12973at7147,Fragmented,OZ005742.1,48394919,48395668,+,329.5,161,180,48394919,48395668
13052at7147,Complete,OZ005743.1,153627982,153655382,-,748.5,369,181,153655382,153627982
13055at7147,Complete,OZ005742.1,64310612,64311709,+,396.2,339,182,64310612,64311709
13056at7147,Complete,OZ005740.1,51400537,51435268,-,325.8,229,183,51435268,51400537
13145at7147,Complete,OZ005741.1,297479324,297479984,-,219.8,143,184,297479984,297479324
13207at7147,Complete,OZ005740.1,266452977,266453362,-,138.3,87,185,266453362,266452977
13389at7147,Complete,OZ005744.1,83879830,83935808,-,651.1,410,186,83935808,83879830
13497at7147,Complete,OZ005740.1,320300461,320301585,-,254.9,302,187,320301585,320300461
13588at7147,Complete,OZ005744.1,126287829,126334462,+,1170.3,643,188,126287829,126334462
13731at7147,Complete,OZ005741.1,58999990,59000922,+,452.6,287,189,58999990,59000922
13808at7147,Complete,OZ005741.1,296378210,296381432,+,674.2,399,190,296378210,296381432
13883at7147,Complete,OZ005740.1,9035726,9037374,-,849.5,400,191,9037374,9035726
13919at7147,Complete,OZ005740.1,203064509,203133831,+,1173.9,589,192,203064509,203133831
14042at7147,Complete,OZ005742.1,3663931,3668526,-,738.2,536,193,3668526,3663931
14054at7147,Complete,OZ005743.1,142220243,142228647,+,886.4,533,194,142220243,142228647
14119at7147,Complete,OZ005742.1,3991660,3998663,+,977.5,570,195,3991660,3998663
14247at7147,Complete,OZ005744.1,206946391,206948954,-,801.0,424,196,206948954,206946391
14368at7147,Complete,OZ005743.1,203844401,203845975,-,537.2,376,197,203845975,203844401
14376at7147,Complete,OZ005741.1,239236923,239303674,-,3142.3,2677,198,239303674,239236923
14513at7147,Fragmented,OZ005741.1,223076313,223076714,-,228.2,123,199,223076714,223076313
14525at7147,Complete,OZ005744.1,9307594,9311230,-,1086.0,530,200,9311230,9307594
14621at7147,Complete,OZ005744.1,175273735,175276474,+,832.4,532,201,175273735,175276474
14633at7147,Complete,OZ005744.1,141559857,141560880,-,120.0,84,202,141560880,141559857
14661at7147,Complete,OZ005742.1,136132711,136134809,-,1020.3,556,203,136134809,136132711
14706at7147,Complete,OZ005743.1,212867822,212871712,-,896.3,534,204,212871712,212867822
14792at7147,Complete,OZ005741.1,32450345,32452195,-,963.3,517,205,32452195,32450345
14821at7147,Complete,OZ005741.1,2289900,2294419,+,293.6,186,206,2289900,2294419
15074at7147,Complete,OZ005744.1,27142474,27153228,-,2197.5,1714,207,27153228,27142474
15336at7147,Complete,OZ005743.1,148376456,148376909,-,153.7,120,208,148376909,148376456
15356at7147,Complete,OZ005741.1,108183589,108184305,+,348.4,243,209,108183589,108184305
15390at7147,Complete,OZ005740.1,48807107,48862055,+,879.4,398,210,48807107,48862055
15451at7147,Complete,OZ005740.1,294548502,294575442,-,758.5,348,211,294575442,294548502
15468at7147,Complete,OZ005740.1,7966259,7971966,-,402.5,260,212,7971966,7966259
15549at7147,Fragmented,OZ005744.1,1927466,1931113,+,684.8,586,213,1927466,1931113
15597at7147,Complete,OZ005743.1,239917,242017,+,350.1,280,214,239917,242017
15662at7147,Complete,OZ005744.1,161421372,161424633,-,290.4,193,215,161424633,161421372
15771at7147,Complete,OZ005742.1,123265887,123267094,+,497.7,234,216,123265887,123267094
15909at7147,Complete,OZ005741.1,49873879,49876345,+,798.0,463,217,49873879,49876345
15956at7147,Complete,OZ005743.1,18585072,18588718,+,628.6,419,218,18585072,18588718
16128at7147,Complete,OZ005742.1,109489310,109555141,-,1350.6,620,220,109555141,109489310
16264at7147,Complete,OZ005744.1,20990730,21002297,-,782.2,429,221,21002297,20990730
16285at7147,Complete,OZ005741.1,47133435,47134556,-,445.4,281,222,47134556,47133435
16470at7147,Complete,OZ005741.1,319725804,319728378,+,432.4,291,223,319725804,319728378
16687at7147,Complete,OZ005741.1,49899050,49903825,-,708.9,511,224,49903825,49899050
16747at7147,Complete,OZ005741.1,29511353,29512081,-,370.7,201,225,29512081,29511353
16822at7147,Complete,OZ005740.1,2765174,2769306,+,416.3,277,226,2765174,2769306
16840at7147,Complete,OZ005742.1,52670542,52697387,-,395.3,245,227,52697387,52670542
16873at7147,Complete,OZ005740.1,54550119,54570189,+,394.4,210,228,54550119,54570189
16927at7147,Complete,OZ005741.1,23142719,23143109,-,197.9,110,229,23143109,23142719
16945at7147,Complete,OZ005742.1,202734707,202740371,+,1514.7,858,230,202734707,202740371
17073at7147,Complete,OZ005744.1,125773317,125778113,-,744.7,417,231,125778113,125773317
17231at7147,Complete,OZ005742.1,237640845,237642808,-,1024.5,542,232,237642808,237640845
17265at7147,Complete,OZ005742.1,2029017,2029838,-,358.2,195,233,2029838,2029017
17402at7147,Complete,OZ005743.1,148382365,148387775,+,572.0,353,234,148382365,148387775
17410at7147,Complete,OZ005744.1,2162501,2179287,-,1799.7,1042,235,2179287,2162501
17444at7147,Complete,OZ005742.1,90514737,90519480,+,661.4,447,236,90514737,90519480
17528at7147,Complete,OZ005741.1,320402281,320403076,-,361.3,222,237,320403076,320402281
17568at7147,Complete,OZ005744.1,171154604,171155164,+,195.0,162,238,171154604,171155164
17603at7147,Complete,OZ005744.1,15193970,15195622,+,771.7,512,239,15193970,15195622
17608at7147,Complete,OZ005744.1,3917950,3918827,+,461.8,263,240,3917950,3918827
17630at7147,Complete,OZ005741.1,182968145,182969406,-,482.1,316,241,182969406,182968145
17649at7147,Complete,OZ005742.1,211129626,211144281,+,1494.0,853,242,211129626,211144281
17672at7147,Complete,OZ005741.1,275657951,275658291,+,182.3,94,243,275657951,275658291
17711at7147,Complete,OZ005744.1,4511187,4514956,-,652.0,331,244,4514956,4511187
17793at7147,Complete,OZ005744.1,682641,691785,-,1782.4,1016,245,691785,682641
17796at7147,Complete,OZ005743.1,122375862,122390620,-,1232.1,738,246,122390620,122375862
17799at7147,Complete,OZ005741.1,78795441,78830894,+,900.2,857,247,78795441,78830894
17888at7147,Complete,OZ005742.1,3948161,3948830,-,311.0,172,248,3948830,3948161
17896at7147,Complete,OZ005742.1,257140013,257245475,+,2197.4,1083,249,257140013,257245475
17953at7147,Complete,OZ005742.1,251249759,251254148,-,1047.6,597,250,251254148,251249759
17982at7147,Complete,OZ005740.1,175716218,175728678,-,439.5,237,251,175728678,175716218
17984at7147,Complete,OZ005741.1,252367374,252367758,+,172.4,110,252,252367374,252367758
18006at7147,Complete,OZ005740.1,13503416,13510015,+,2276.9,1130,253,13503416,13510015
18027at7147,Complete,OZ005742.1,246712503,246728499,-,781.6,367,254,246728499,246712503
18028at7147,Complete,OZ005743.1,117663886,117665175,-,485.3,374,255,117665175,117663886
18059at7147,Complete,OZ005743.1,159579575,159599819,+,2339.5,1403,256,159579575,159599819
18072at7147,Complete,OZ005744.1,163649837,163665112,-,782.3,461,257,163665112,163649837
18472at7147,Complete,OZ005744.1,20367859,20368588,+,359.2,166,258,20367859,20368588
18484at7147,Complete,OZ005744.1,1784306,1785402,+,631.5,344,259,1784306,1785402
18515at7147,Complete,OZ005741.1,290723015,290723872,-,152.6,159,260,290723872,290723015
18923at7147,Fragmented,OZ005740.1,306671674,306684028,-,286.8,232,261,306684028,306671674
19144at7147,Complete,OZ005742.1,236958002,236963148,+,921.2,631,262,236958002,236963148
19212at7147,Complete,OZ005742.1,19044582,19044921,+,124.4,82,263,19044582,19044921
19395at7147,Complete,OZ005742.1,13950992,13952590,+,1032.3,499,264,13950992,13952590
19684at7147,Complete,OZ005741.1,279298381,279298674,-,194.6,97,265,279298674,279298381
19729at7147,Complete,OZ005743.1,206972084,206973738,-,664.6,418,266,206973738,206972084
19746at7147,Complete,OZ005740.1,219639050,219649994,+,623.0,371,267,219639050,219649994
19750at7147,Complete,OZ005743.1,41049952,41076031,+,199.9,134,268,41049952,41076031
19787at7147,Complete,OZ005741.1,328964694,328965693,-,304.0,195,269,328965693,328964694
19873at7147,Complete,OZ005741.1,48211202,48224697,-,2632.9,2159,270,48224697,48211202
20074at7147,Complete,OZ005741.1,262453602,262472342,-,1244.5,798,271,262472342,262453602
20189at7147,Complete,OZ005743.1,193117531,193121148,+,612.9,435,272,193117531,193121148
20309at7147,Complete,OZ005743.1,95893334,95894116,+,522.1,228,273,95893334,95894116
20384at7147,Complete,OZ005742.1,74685115,74696496,+,337.1,250,274,74685115,74696496
20583at7147,Complete,OZ005743.1,114357069,114363520,+,732.3,475,275,114357069,114363520
20633at7147,Complete,OZ005744.1,104334301,104399259,-,666.9,569,276,104399259,104334301
20674at7147,Complete,OZ005743.1,111666410,111823111,-,1003.6,496,277,111823111,111666410
20729at7147,Complete,OZ005744.1,165420586,165458027,-,911.4,512,278,165458027,165420586
20769at7147,Complete,OZ005744.1,42993982,43010039,-,414.5,229,279,43010039,42993982
20821at7147,Complete,OZ005744.1,15991946,15999348,-,794.1,432,280,15999348,15991946
21072at7147,Complete,OZ005744.1,4233713,4242048,-,1312.9,810,281,4242048,4233713
21190at7147,Fragmented,OZ005740.1,27461408,27464054,+,1065.0,597,282,27461408,27464054
21253at7147,Complete,OZ005744.1,14977659,14985397,-,1361.4,988,283,14985397,14977659
21351at7147,Complete,OZ005744.1,17517715,17528829,+,634.3,353,284,17517715,17528829
21439at7147,Complete,OZ005741.1,46091275,46114669,-,465.5,394,285,46114669,46091275
21468at7147,Complete,OZ005740.1,329897784,329904775,+,206.1,333,286,329897784,329904775
21503at7147,Complete,OZ005743.1,164058478,164059241,-,311.6,199,287,164059241,164058478
21508at7147,Complete,OZ005741.1,5827294,5828346,+,450.5,361,288,5827294,5828346
21581at7147,Complete,OZ005743.1,186063543,186067114,+,1945.6,1036,289,186063543,186067114
21585at7147,Complete,OZ005741.1,25661790,25668725,+,1340.5,810,290,25661790,25668725
21605at7147,Complete,OZ005743.1,191470735,191471487,-,362.5,208,291,191471487,191470735
21773at7147,Complete,OZ005740.1,198541805,198634237,+,585.5,445,292,198541805,198634237
21818at7147,Complete,OZ005741.1,47222207,47222737,-,168.4,110,293,47222737,47222207
21852at7147,Complete,OZ005744.1,10622539,10623499,-,512.9,316,294,10623499,10622539
21918at7147,Complete,OZ005743.1,23542007,23601592,-,1479.8,823,295,23601592,23542007
21939at7147,Complete,OZ005743.1,119281946,119282863,+,374.2,241,296,119281946,119282863
22024at7147,Complete,OZ005743.1,199324606,199340594,-,1024.5,626,297,199340594,199324606
22088at7147,Complete,OZ005743.1,10426699,10495545,-,1762.6,802,298,10495545,10426699
22255at7147,Fragmented,OZ005741.1,209161386,209169032,+,161.8,163,299,209161386,209169032
22333at7147,Complete,OZ005741.1,333816404,333817132,-,253.6,185,300,333817132,333816404
22334at7147,Complete,OZ005740.1,99774040,99782710,+,211.9,178,301,99774040,99782710
22418at7147,Complete,OZ005741.1,48204104,48206055,-,439.2,315,302,48206055,48204104
22449at7147,Complete,OZ005744.1,16408401,16412941,+,1680.5,913,303,16408401,16412941
22604at7147,Complete,OZ005741.1,253428581,253436272,-,708.0,818,304,253436272,253428581
22719at7147,Complete,OZ005743.1,143369869,143381625,-,936.5,602,305,143381625,143369869
22815at7147,Complete,OZ005744.1,203867783,203878139,-,1617.7,900,306,203878139,203867783
23190at7147,Complete,OZ005740.1,52274580,52345918,+,1659.3,845,307,52274580,52345918
23197at7147,Fragmented,OZ005741.1,272643504,272648781,+,120.8,73,308,272643504,272648781
23278at7147,Complete,OZ005740.1,320992946,321021875,+,922.7,564,309,320992946,321021875
23365at7147,Complete,OZ005740.1,278648533,278667347,+,641.5,338,310,278648533,278667347
23560at7147,Complete,OZ005744.1,143454917,143555239,+,990.6,526,311,143454917,143555239
23846at7147,Complete,OZ005741.1,258434431,258435378,+,550.3,283,312,258434431,258435378
24160at7147,Complete,OZ005742.1,35471266,35577338,+,1449.2,990,313,35471266,35577338
24342at7147,Complete,OZ005742.1,258457364,258475694,-,1174.1,697,314,258475694,258457364
24411at7147,Complete,OZ005740.1,234560894,234584820,+,1274.4,697,315,234560894,234584820
